Channel Category,Views,Likes,Dislikes,Comments,Publish Date
Comedy,3740737,280843,5798,3870,2014-12-07
Comedy,1363858,183129,617,4765,2014-12-03
Comedy,12493646,559318,5785,5487,2014-11-29
Comedy,2217469,182727,1043,6825,2014-11-19
Comedy,6205111,541459,2242,13380,2014-11-15
Comedy,3797170,413891,1724,10512,2014-11-12
Comedy,2631392,225427,913,3887,2014-11-08
Comedy,3783326,398762,3724,10067,2014-11-03
Comedy,2081816,276482,2884,15356,2014-10-28
Comedy,13159229,1009925,5514,31706,2014-10-23
Comedy,4248235,452175,1487,9522,2014-10-19
Comedy,11375676,828070,4528,20246,2014-10-15
Comedy,754380,140269,628,7617,2014-10-09
Comedy,1610022,165011,831,2472,2014-10-01
Comedy,2040965,221494,1086,3871,2014-09-28
Comedy,1911546,219483,952,16308,2014-09-25
Comedy,5730727,549175,2382,19446,2014-09-13
Comedy,3629630,394765,1876,6323,2014-09-06
Comedy,5620923,436601,6423,16171,2014-08-31
Comedy,6201628,346159,5813,12609,2014-08-28
Comedy,5658023,659141,3851,11689,2014-08-20
Comedy,2852509,293849,1506,6376,2014-08-14
Comedy,1626465,141866,606,4935,2014-08-03
Comedy,3172531,253005,3434,4913,2014-07-27
Comedy,3091496,301661,1538,6273,2014-07-23
Comedy,883647,137452,493,2632,2014-07-13
Comedy,1164215,167936,575,10073,2014-07-10
Comedy,515155,68093,337,1561,2014-07-09
Comedy,1561500,139557,639,3478,2014-07-03
Comedy,1472943,107107,893,3493,2014-06-07
Comedy,596423,72836,697,6687,2014-06-05
Comedy,868403,86265,910,1811,2014-05-28
Comedy,3641417,363018,1794,10600,2014-05-25
Comedy,3864470,262338,4989,5136,2014-05-22
Comedy,6680166,527926,2274,8871,2014-05-11
Comedy,356344,75317,157,1579,2014-05-09
Comedy,312714,66621,255,3262,2014-05-01
Comedy,321117,85967,211,2803,2014-04-30
Comedy,255324,43709,124,817,2014-04-29
Comedy,15173276,1350469,6517,39151,2014-04-28
Comedy,439662,84706,249,1909,2014-04-27
Comedy,427189,71903,358,1427,2014-04-26
Comedy,249389,36713,249,1283,2014-04-19
Comedy,564523,119890,693,5493,2014-04-18
Comedy,467645,97552,606,2777,2014-04-15
Comedy,651637,103545,470,5664,2014-04-15
Comedy,1307628,112837,1457,2885,2014-04-13
Comedy,367535,77731,238,4316,2014-04-13
Comedy,512003,106486,430,6270,2014-04-11
Comedy,758964,124311,489,1947,2014-04-11
Comedy,1818931,281625,1074,4857,2014-04-10
Comedy,207106,41471,463,2023,2014-04-09
Comedy,229613,57862,242,8101,2014-04-08
Comedy,761560,102230,368,2772,2014-04-06
Comedy,3690336,357486,2594,6879,2014-04-05
Comedy,524911,95148,545,1650,2014-04-03
Comedy,392480,92690,314,2169,2014-04-02
Comedy,412094,69387,515,1506,2014-03-23
Comedy,2067665,201768,1196,4048,2014-03-13
Comedy,804357,108816,636,2764,2014-03-09
Comedy,4029990,434512,1981,12164,2014-03-02
Comedy,1219115,163154,1287,3560,2014-02-27
Comedy,1134699,199743,649,10952,2014-02-20
Comedy,2083115,308944,1603,4781,2014-02-16
Comedy,593060,48042,721,1448,2014-02-08
Comedy,1446994,163688,1019,4149,2014-02-04
Comedy,6257337,813829,7067,14774,2014-01-30
Comedy,5999663,680731,3938,17108,2014-01-26
Comedy,1566170,268025,1179,4220,2014-01-23
Comedy,3028130,438396,2312,6848,2014-01-19
Comedy,1173782,157234,742,2423,2014-01-16
Comedy,2788257,414748,1770,8237,2014-01-12
Comedy,3893878,431906,3281,9512,2014-01-09
Comedy,368377,66010,325,1599,2014-01-05
Comedy,1319224,149983,627,3522,2013-12-26
Comedy,1641543,211977,1304,10150,2013-12-22
Comedy,2653925,162446,1588,2293,2013-12-04
Comedy,851578,23138,2767,1816,2013-11-30
Comedy,2655054,170042,1537,4716,2013-11-23
Comedy,2730761,304941,1427,7260,2013-11-20
Comedy,910778,59135,1252,1820,2013-11-16
Comedy,793621,44527,225,703,2013-11-14
Entertainment,149867,21412,310,1159,2013-11-10
Comedy,2850040,249345,1276,7233,2013-11-09
Comedy,1201106,113275,555,3156,2013-11-06
Comedy,688165,60264,1612,1524,2013-11-02
Comedy,1348117,68752,2680,3582,2013-10-30
Comedy,2481687,262273,936,4764,2013-10-28
Comedy,6525992,331577,13101,11261,2013-10-16
Comedy,1488323,121597,610,3687,2013-10-12
Comedy,2007158,174839,1138,6377,2013-10-10
Comedy,6706760,600277,4745,11316,2013-10-05
Comedy,16990448,1140413,10782,41960,2013-09-28
Comedy,6234988,321865,4616,7019,2013-09-25
Comedy,2632020,244508,2423,8351,2013-09-21
Comedy,1276323,91767,1432,3274,2013-09-19
Comedy,9479212,557835,3873,13415,2013-09-12
Comedy,1157725,148254,1306,3475,2013-09-07
Comedy,1133520,114367,1053,2628,2013-09-05
Comedy,2391221,203169,1300,5413,2013-09-01
Comedy,1897832,236922,1636,5008,2013-08-27
Comedy,1019235,160194,509,3490,2013-08-24
